window_start	window_end	window_mid	n_snps	median_chisq	median_OR	median_prop_1111_obs	median_prop_0000_obs	median_prop_1111_exp	median_prop_0000_exp	mean_n_samples	population	subset
1005031	1015030	1010030.5	116	420.9974773667371	1.5381885866077594e-9	0	0.9988532110091743	0.996005996001	1.0000000000000036e-12	417.62931034482756	POOLED	LI
1010031	1020030	1015030.5	123	421.9707025277249	1.0236352975875225e-9	0	0.9975247524752475	0.9952009684636074	2.0869242945065225e-12	418.390243902439	POOLED	LI
1015031	1025030	1020030.5	92	423.48415229930197	0	0	0.9976359205937584	0.996005996001	1.0000000000000036e-12	414.2391304347826	POOLED	LI
1020031	1030030	1025030.5	59	420.9706337020094	0	0	0.9976635514018691	0.996005996001	1.0000000000000036e-12	408.23728813559325	POOLED	LI
1025031	1035030	1030030.5	64	406.99756125477904	0	0	0.9988584474885844	0.996005996001	1.0000000000000036e-12	357.9375	POOLED	LI
1030031	1040030	1035030.5	108	411.99753129476403	2.476773951375078e-11	0	1	0.996005996001	1.0000000000000036e-12	375.10185185185185	POOLED	LI
1035031	1045030	1040030.5	134	416.997501334749	9.391396584769531e-11	0	1	0.996005996001	1.0000000000000036e-12	406.3059701492537	POOLED	LI
1040031	1050030	1045030.5	133	421.997471374734	1.2670854502135936e-10	0	1	0.996005996001	1.0000000000000036e-12	411.7894736842105	POOLED	LI
1045031	1055030	1050030.5	122	421.997471374734	5.664279701363042e-11	0	1	0.996005996001	1.0000000000000036e-12	412.0409836065574	POOLED	LI
1050031	1060030	1055030.5	95	417.99749534274605	0	0	1	0.996005996001	1.0000000000000036e-12	404.61052631578946	POOLED	LI
1055031	1065030	1060030.5	94	419.9468211998028	0	0	1	0.996005996001	1.0000000000000036e-12	409.78723404255317	POOLED	LI
1060031	1070030	1065030.5	71	424.99745339872504	0	0	1	0.996005996001	1.0000000000000036e-12	418.53521126760563	POOLED	LI
1065031	1075030	1070030.5	68	422.5671499274697	2.9790795532961173e-9	0	1	0.996005996001	1.0000000000000036e-12	413.3235294117647	POOLED	LI
1070031	1080030	1075030.5	102	414.49279900491257	3.8749407907207334e-10	0	1	0.996005996001	1.0000000000000036e-12	404	POOLED	LI
1075031	1085030	1080030.5	109	414.9880786990671	1.7618314726072578e-9	0	1	0.996005996001	1.0000000000000036e-12	403.8073394495413	POOLED	LI
1080031	1090030	1085030.5	98	417.8019607152511	1.377617329735963e-9	0	1	0.996005996001	1.0000000000000036e-12	410.2857142857143	POOLED	LI
1085031	1095030	1090030.5	110	417.8777368533406	4.660514704254177e-10	0	1	0.996005996001	1.0000000000000036e-12	411.1454545454545	POOLED	LI
1090031	1100030	1095030.5	102	418.6159033410422	7.273624859227443e-10	0	1	0.996005996001	1.0000000000000036e-12	412.46078431372547	POOLED	LI
1095031	1105030	1100030.5	94	419.49748635474157	3.3158122686090693e-9	0	1	0.996005996001	1.0000000000000036e-12	416.51063829787233	POOLED	LI
1100031	1110030	1105030.5	95	420.9974773667371	2.8064335800653895e-9	0	0.9976798143851509	0.9954725596152557	1.6524398487026412e-12	419.4421052631579	POOLED	LI
1105031	1115030	1110030.5	79	419.99748335874006	2.436327124446399e-10	0	0.9975669099756691	0.9953569434156155	1.828126293399505e-12	421.55696202531647	POOLED	LI
1110031	1120030	1115030.5	94	419.49748635474157	5.4069268396200376e-11	0	1	0.996005996001	1.0000000000000036e-12	414.3404255319149	POOLED	LI
1115031	1125030	1120030.5	97	421.997471374734	3.090985661363653e-11	0	1	0.996005996001	1.0000000000000036e-12	414.2474226804124	POOLED	LI
1120031	1130030	1125030.5	114	422.99746538273104	5.7834858390014556e-11	0	1	0.996005996001	1.0000000000000036e-12	414.20175438596493	POOLED	LI
1125031	1135030	1130030.5	161	422.99746538273104	4.3423250094017884e-11	0	1	0.996005996001	1.0000000000000036e-12	414.69565217391306	POOLED	LI
1130031	1140030	1135030.5	147	423.997459390728	0	0	1	0.996005996001	1.0000000000000036e-12	415.3741496598639	POOLED	LI
1135031	1145030	1140030.5	120	421.997471374734	2.8844584019434624e-12	0	1	0.996005996001	1.0000000000000036e-12	407.71666666666664	POOLED	LI
1140031	1150030	1145030.5	107	418.997489350743	1.9697667981231096e-10	0	1	0.996005996001	1.0000000000000036e-12	407.8130841121495	POOLED	LI
1145031	1155030	1150030.5	98	415.0064904638882	0	0	1	0.996005996001	1.0000000000000036e-12	391.9795918367347	POOLED	LI
1150031	1160030	1155030.5	97	417.99749534274605	0	0	0.9977011494252873	0.9954311896494326	1.7137768399553338e-12	386.6185567010309	POOLED	LI
1155031	1165030	1160030.5	98	419.9596967575299	2.2372433408884652e-11	0	1	0.996005996001	1.0000000000000036e-12	404.4591836734694	POOLED	LI
1160031	1170030	1165030.5	109	420.9974773667371	0	0	0.9975845410628019	0.995291356026958	1.933822420014424e-12	409.88990825688074	POOLED	LI
1165031	1175030	1170030.5	123	420.17000518606454	0	0	0.9976744186046511	0.996005996001	1.0000000000000036e-12	407.9024390243902	POOLED	LI
1170031	1180030	1175030.5	108	423.4974623867295	0	0	1	0.996005996001	1.0000000000000036e-12	408.1296296296296	POOLED	LI
1175031	1185030	1180030.5	85	423.997459390728	0	0	1	0.996005996001	1.0000000000000036e-12	325.2352941176471	POOLED	LI
1180031	1190030	1185030.5	59	204.96002336161294	8.149398106332421e-8	0	1	0.996005996001	1.0000000000000036e-12	215.72881355932202	POOLED	LI
1185031	1195030	1190030.5	62	207.94122531454408	3.5393303621831753e-10	0	1	0.996005996001	1.0000000000000036e-12	228.56451612903226	POOLED	LI
1190031	1200030	1195030.5	90	406.99756125477904	2.8181253197013844e-10	0	0.9976716828935099	0.996005996001	1.0000000000000036e-12	328.35555555555555	POOLED	LI
1195031	1205030	1200030.5	110	415.49751032275356	2.6040431938000964e-10	0	1	0.996005996001	1.0000000000000036e-12	410.7	POOLED	LI
1200031	1210030	1205030.5	132	420.9974773667371	0	0	1	0.996005996001	1.0000000000000036e-12	412.8712121212121	POOLED	LI
1205031	1215030	1210030.5	113	421.99645111046294	0	0	1	0.996005996001	1.0000000000000036e-12	414.07964601769913	POOLED	LI
1210031	1220030	1215030.5	72	420.1623107940161	0	0	1	0.996005996001	1.0000000000000036e-12	413.3333333333333	POOLED	LI
1215031	1225030	1220030.5	81	421.997471374734	4.933853833582745e-6	0	1	0.996005996001	1.0000000000000036e-12	415.22222222222223	POOLED	LI
1220031	1230030	1225030.5	103	420.9974773667371	0	0	1	0.996005996001	1.0000000000000036e-12	414.20388349514565	POOLED	LI
1225031	1235030	1230030.5	89	418.997489350743	0	0	1	0.996005996001	1.0000000000000036e-12	412.6629213483146	POOLED	LI
1230031	1240030	1235030.5	89	419.98575959669586	1.1319638853498731e-11	0	1	0.996005996001	1.0000000000000036e-12	416.9438202247191	POOLED	LI
1235031	1245030	1240030.5	111	418.997489350743	0	0	1	0.996005996001	1.0000000000000036e-12	413.13513513513516	POOLED	LI
1240031	1250030	1245030.5	128	419.49748635474157	0	0	1	0.996005996001	1.0000000000000036e-12	409.6171875	POOLED	LI
1245031	1255030	1250030.5	121	422.99746538273104	0	0	1	0.996005996001	1.0000000000000036e-12	409.54545454545456	POOLED	LI
1250031	1260030	1255030.5	131	422.99746538273104	0	0	1	0.996005996001	1.0000000000000036e-12	411.60305343511453	POOLED	LI
1255031	1265030	1260030.5	110	423.8281931142391	0	0	1	0.996005996001	1.0000000000000036e-12	416.3181818181818	POOLED	LI
1260031	1270030	1265030.5	110	427.997435422716	0	0	1	0.996005996001	1.0000000000000036e-12	420.06363636363636	POOLED	LI
1265031	1275030	1270030.5	144	425.997447406722	0	0	1	0.996005996001	1.0000000000000036e-12	416.1111111111111	POOLED	LI
1270031	1280030	1275030.5	138	421.997471374734	0	0	1	0.996005996001	1.0000000000000036e-12	414.463768115942	POOLED	LI
1275031	1285030	1280030.5	134	419.99748335874006	0	0	1	0.996005996001	1.0000000000000036e-12	410.94776119402985	POOLED	LI
1280031	1290030	1285030.5	100	421.4974743707355	0	0	1	0.996005996001	1.0000000000000036e-12	407.17	POOLED	LI
1285031	1295030	1290030.5	82	422.6170651243324	0	0	1	0.996005996001	1.0000000000000036e-12	414.6951219512195	POOLED	LI
1290031	1300030	1295030.5	104	422.61752516686226	0	0	1	0.996005996001	1.0000000000000036e-12	414.75	POOLED	LI
1295031	1305030	1300030.5	99	420.9974773667371	0	0	1	0.996005996001	1.0000000000000036e-12	413.22222222222223	POOLED	LI
1300031	1310030	1305030.5	83	422.99746538273104	0	0	1	0.996005996001	1.0000000000000036e-12	418.0843373493976	POOLED	LI
1305031	1315030	1310030.5	71	425.997447406722	NA	0	1	0.996005996001	1.0000000000000036e-12	422.90140845070425	POOLED	LI
1310031	1320030	1315030.5	66	427.997435422716	0	0	1	0.996005996001	1.0000000000000036e-12	420.6515151515151	POOLED	LI
1315031	1325030	1320030.5	94	421.4969642386	0	0	1	0.996005996001	1.0000000000000036e-12	417.32978723404256	POOLED	LI
1320031	1330030	1325030.5	105	421.997471374734	0	0	1	0.996005996001	1.0000000000000036e-12	418.06666666666666	POOLED	LI
1325031	1335030	1330030.5	93	421.997471374734	0	0	1	0.996005996001	1.0000000000000036e-12	414.0537634408602	POOLED	LI
1330031	1340030	1335030.5	79	420.9974773667371	0	0	1	0.996005996001	1.0000000000000036e-12	409.43037974683546	POOLED	LI
1335031	1345030	1340030.5	93	418.997489350743	0	0	0.9977064220183486	0.996005996001	1.0000000000000036e-12	401.0860215053763	POOLED	LI
1340031	1350030	1345030.5	102	417.99749534274605	0	0	0.9988558352402745	0.996005996001	1.0000000000000036e-12	404.6764705882353	POOLED	LI
1345031	1355030	1350030.5	68	421.99747137473406	3.0235085120977585e-10	0	1	0.996005996001	1.0000000000000036e-12	417.1617647058824	POOLED	LI
1350031	1360030	1355030.5	55	425.997447406722	3.9824962651652065e-10	0	1	0.996005996001	1.0000000000000036e-12	423.3272727272727	POOLED	LI
1355031	1365030	1360030.5	79	423.6422740434653	0	0	1	0.996005996001	1.0000000000000036e-12	413.44303797468353	POOLED	LI
1360031	1370030	1365030.5	72	420.49748036273854	0	0	1	0.996005996001	1.0000000000000036e-12	408.5416666666667	POOLED	LI
1365031	1375030	1370030.5	54	425.9929153807585	2.1432058624817854e-10	0	1	0.996005996001	1.0000000000000036e-12	420.72222222222223	POOLED	LI
1370031	1380030	1375030.5	77	423.997459390728	7.269283710007226e-11	0	1	0.996005996001	1.0000000000000036e-12	403.27272727272725	POOLED	LI
1375031	1385030	1380030.5	104	418.2763556663315	1.4538567420014452e-10	0	1	0.996005996001	1.0000000000000036e-12	400.77884615384613	POOLED	LI
1380031	1390030	1385030.5	105	420.9974773667371	0	0	1	0.996005996001	1.0000000000000036e-12	410.8666666666667	POOLED	LI
1385031	1395030	1390030.5	101	422.99645948704085	2.018184237185694e-11	0	1	0.996005996001	1.0000000000000036e-12	414.9504950495049	POOLED	LI
1390031	1400030	1395030.5	109	422.99746538273104	2.0893375713839586e-10	0	1	0.996005996001	1.0000000000000036e-12	414.6605504587156	POOLED	LI
1395031	1405030	1400030.5	96	420.3404525272029	5.365246532219944e-10	0	1	0.996005996001	1.0000000000000036e-12	414.1041666666667	POOLED	LI
1400031	1410030	1405030.5	83	418.997489350743	2.7201926409890945e-10	0	1	0.996005996001	1.0000000000000036e-12	415.6385542168675	POOLED	LI
1405031	1415030	1410030.5	82	418.99695754597633	1.927434340251412e-10	0	1	0.996005996001	1.0000000000000036e-12	414.1219512195122	POOLED	LI
1410031	1420030	1415030.5	101	421.997471374734	4.5731441401516416e-10	0	1	0.996005996001	1.0000000000000036e-12	415.0693069306931	POOLED	LI
1415031	1425030	1420030.5	119	423.997459390728	2.8857681044291004e-10	0	1	0.996005996001	1.0000000000000036e-12	416.26050420168065	POOLED	LI
1420031	1430030	1425030.5	115	419.99748335874006	3.7696075170137527e-10	0	0.9976851851851852	0.996005996001	1.0000000000000036e-12	411.4695652173913	POOLED	LI
1425031	1435030	1430030.5	94	419.99748335874006	4.035906208611852e-10	0	0.9976824997851681	0.996005996001	1.0000000000000036e-12	410.21276595744683	POOLED	LI
1430031	1440030	1435030.5	73	420.9974773667371	4.2503621499248954e-11	0	0.9976851851851852	0.996005996001	1.0000000000000036e-12	410.8493150684931	POOLED	LI
1435031	1445030	1440030.5	73	420.9974773667371	2.2295963976453498e-8	0	0.9977064220183486	0.996005996001	1.0000000000000036e-12	412.4657534246575	POOLED	LI
1440031	1450030	1445030.5	59	423.997459390728	1.6946292543787058e-8	0	1	0.996005996001	1.0000000000000036e-12	420	POOLED	LI
1445031	1455030	1450030.5	61	415.99750732675204	2.8792824455507686e-8	0	0.9976744186046511	0.9954622875204505	1.6675133187621782e-12	417.95081967213116	POOLED	LI
1450031	1460030	1455030.5	88	423.99696360744844	9.48050144891138e-7	0	1	0.996005996001	1.0000000000000036e-12	418.64772727272725	POOLED	LI
1455031	1465030	1460030.5	106	422.9728648487612	1.1321049075540153e-6	0	1	0.996005996001	1.0000000000000036e-12	418.9433962264151	POOLED	LI
1460031	1470030	1465030.5	86	420.9974773667371	2.6934975750931375e-6	0	0.9976525821596244	0.996005996001	1.0000000000000036e-12	417.1162790697674	POOLED	LI
1465031	1475030	1470030.5	74	424.4249288994399	0	0	0.9977142588451652	0.996005996001	1.0000000000000036e-12	419.8783783783784	POOLED	LI
1470031	1480030	1475030.5	78	424.99745339872504	1.846277315621722e-8	0	0.9977142588451652	0.996005996001	1.0000000000000036e-12	419.3974358974359	POOLED	LI
1475031	1485030	1480030.5	78	421.997471374734	3.132618644445356e-10	0	1	0.996005996001	1.0000000000000036e-12	408.7307692307692	POOLED	LI
1480031	1490030	1485030.5	85	419.99748335874006	7.963578660441355e-7	0	1	0.996005996001	1.0000000000000036e-12	410.3058823529412	POOLED	LI
1485031	1495030	1490030.5	73	410.997537286767	6.953294641121976e-7	0	0.9977064220183486	0.996005996001	1.0000000000000036e-12	416.36986301369865	POOLED	LI
1490031	1500030	1495030.5	77	411.99753129476403	1.2463876661622778e-7	0	0.9976359338061466	0.996005996001	1.0000000000000036e-12	413.31168831168833	POOLED	LI
1495031	1505030	1500030.5	75	416.997501334749	2.576026559924455e-7	0	1	0.996005996001	1.0000000000000036e-12	416.37333333333333	POOLED	LI
1500031	1510030	1505030.5	60	417.99749534274605	8.123805489762285e-9	0	0.9976470067157197	0.996005996001	1.0000000000000036e-12	418.56666666666666	POOLED	LI
1505031	1515030	1510030.5	66	414.5932716016158	5.2054404436841384e-9	0	0.9964662221521411	0.9950533309118443	2.3892632619958723e-12	417.74242424242425	POOLED	LI
1510031	1520030	1515030.5	70	414.5932716016158	5.0350459444628545e-9	0	0.9950770160072486	0.9908881465659645	2.73042073952765e-11	416.7142857142857	POOLED	LI
1515031	1525030	1520030.5	68	416.99695498032804	1.791796068386937e-10	0	0.9976162063870895	0.9957341417607253	1.333756659381091e-12	396.20588235294116	POOLED	LI
31	10030	5030.5	140	34.75601386849916	0	0	1	0.996005996001	1.0000000000000036e-12	38.035714285714285	LI1	LI
5031	15030	10030.5	118	24.941588	0	0	1	0.996005996001	1.0000000000000036e-12	41.04237288135593	LI1	LI
10031	20030	15030.5	124	24.941588	0	0	1	0.996005996001	1.0000000000000036e-12	40.79838709677419	LI1	LI
15031	25030	20030.5	89	24.40451076064645	0	0	1	0.996005996001	1.0000000000000036e-12	41.46067415730337	LI1	LI
20031	30030	25030.5	77	24.40451076064645	0	0	1	0.996005996001	1.0000000000000036e-12	41.66233766233766	LI1	LI
25031	35030	30030.5	108	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	41.879629629629626	LI1	LI
30031	40030	35030.5	117	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	42.05982905982906	LI1	LI
35031	45030	40030.5	78	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	41.97435897435897	LI1	LI
40031	50030	45030.5	80	19.56939697265625	0	0	1	0.996005996001	1.0000000000000036e-12	41.65	LI1	LI
45031	55030	50030.5	108	31.76791019568669	0	0	1	0.996005996001	1.0000000000000036e-12	42.074074074074076	LI1	LI
50031	60030	55030.5	110	34.8957145590379	0	0	1	0.996005996001	1.0000000000000036e-12	42.154545454545456	LI1	LI
55031	65030	60030.5	97	34.63556851311954	0	0	1	0.996005996001	1.0000000000000036e-12	41.8041237113402	LI1	LI
60031	70030	65030.5	96	20.84683627915452	NA	0	1	0.996005996001	1.0000000000000036e-12	41.90625	LI1	LI
65031	75030	70030.5	122	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	42.02459016393443	LI1	LI
70031	80030	75030.5	123	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	42.1869918699187	LI1	LI
75031	85030	80030.5	90	40.96400679763788	NA	0	1	0.996005996001	1.0000000000000036e-12	42.25555555555555	LI1	LI
80031	90030	85030.5	86	40.96400679763788	NA	0	1	0.996005996001	1.0000000000000036e-12	41.98837209302326	LI1	LI
85031	95030	90030.5	106	22.936657557327198	NA	0	1	0.996005996001	1.0000000000000036e-12	40.301886792452834	LI1	LI
90031	100030	95030.5	129	22.936657557327198	NA	0	1	0.996005996001	1.0000000000000036e-12	39.798449612403104	LI1	LI
95031	105030	100030.5	164	37.44610845566765	NA	0	1	0.996005996001	1.0000000000000036e-12	40.109756097560975	LI1	LI
100031	110030	105030.5	134	37.44610845566765	NA	0	1	0.996005996001	1.0000000000000036e-12	40.56716417910448	LI1	LI
105031	115030	110030.5	88	17.054576210826205	0.021739130434782577	0	1	0.996005996001	1.0000000000000036e-12	42.20454545454545	LI1	LI
110031	120030	115030.5	99	27.04197815855301	0.06115715041611858	0	1	0.996005996001	1.0000000000000036e-12	42.292929292929294	LI1	LI
115031	125030	120030.5	99	37.02938010627982	0.10057517039745457	0	1	0.996005996001	1.0000000000000036e-12	42.343434343434346	LI1	LI
120031	130030	125030.5	67	41.96485007693554	NA	0	1	0.996005996001	1.0000000000000036e-12	42.32835820895522	LI1	LI
125031	135030	130030.5	88	41.96485007693554	NA	0	1	0.996005996001	1.0000000000000036e-12	42.21590909090909	LI1	LI
130031	140030	135030.5	118	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	40.61864406779661	LI1	LI
135031	145030	140030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	40.34375	LI1	LI
140031	150030	145030.5	138	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	42.5	LI1	LI
145031	155030	150030.5	214	27.381214315182056	0	0	1	0.996005996001	1.0000000000000036e-12	42.37850467289719	LI1	LI
150031	160030	155030.5	199	27.381214315182056	0	0	1	0.996005996001	1.0000000000000036e-12	42.06532663316583	LI1	LI
155031	165030	160030.5	131	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	41.80916030534351	LI1	LI
160031	170030	165030.5	95	40.004519814049466	NA	0	1	0.996005996001	1.0000000000000036e-12	41.55789473684211	LI1	LI
165031	175030	170030.5	87	32.58669322518586	0	0	1	0.996005996001	1.0000000000000036e-12	40.81609195402299	LI1	LI
170031	180030	175030.5	81	25.168866636322257	0	0	1	0.996005996001	1.0000000000000036e-12	40.98765432098765	LI1	LI
175031	185030	180030.5	94	144.83674755799802	5.583891648512622	0	1	0.996005996001	1.0000000000000036e-12	40.723404255319146	LI1	LI
180031	190030	185030.5	112	144.83674755799802	5.583891648512622	0	1	0.996005996001	1.0000000000000036e-12	41.1875	LI1	LI
185031	195030	190030.5	101	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	42.42574257425743	LI1	LI
190031	200030	195030.5	80	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	42.575	LI1	LI
195031	205030	200030.5	113	19.839568847656253	NA	0	1	0.996005996001	1.0000000000000036e-12	41.283185840707965	LI1	LI
200031	210030	205030.5	114	30.880556079030384	NA	0	1	0.996005996001	1.0000000000000036e-12	40.85087719298246	LI1	LI
